VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee
2,2025-08-06 22:23:23,2025-08-06 23:28:38,1,17.66,1,N,132,112,1,80.0,1.0,0.5,8.0,0.0,1.0,92.25,0.0,1.75,0.0
1,2025-08-06 22:23:51,2025-08-06 23:19:37,1,20.0,2,N,132,151,1,70.0,1.75,0.5,16.05,6.94,1.0,96.24,0.0,1.75,0.0
1,2025-08-06 22:41:05,2025-08-06 22:53:06,1,2.5,1,N,186,144,1,13.5,4.25,0.5,4.8,0.0,1.0,24.05,2.5,0.0,0.75
2,2025-08-06 22:41:27,2025-08-06 22:53:23,1,2.01,1,N,161,107,1,12.8,1.0,0.5,2.0,0.0,1.0,20.55,2.5,0.0,0.75
1,2025-08-06 22:41:50,2025-08-06 22:50:58,1,1.8,1,N,48,90,1,10.0,4.25,0.5,2.0,0.0,1.0,17.75,2.5,0.0,0.75
1,2025-08-06 22:41:50,2025-08-06 22:58:12,1,2.6,1,N,142,107,1,14.9,4.25,0.5,3.75,0.0,1.0,24.4,2.5,0.0,0.75
2,2025-08-06 22:44:18,2025-08-06 23:11:42,1,5.04,1,N,249,141,2,28.9,1.0,0.5,0.0,0.0,1.0,34.65,2.5,0.0,0.75
1,2025-08-06 22:46:12,2025-08-06 22:50:08,1,0.8,1,N,239,238,1,6.5,3.5,0.5,2.0,0.0,1.0,13.5,2.5,0.0,0.0
2,2025-08-06 22:46:16,2025-08-06 23:18:55,1,9.23,1,N,132,39,4,43.6,1.0,0.5,0.0,0.0,1.0,51.1,2.5,1.75,0.75
2,2025-08-06 22:49:35,2025-08-06 23:04:17,4,5.23,1,N,132,38,1,22.6,1.0,0.5,0.0,0.0,1.0,26.85,0.0,1.75,0.0
2,2025-08-06 22:52:19,2025-08-06 23:02:27,3,1.35,1,N,230,234,1,10.7,1.0,0.5,3.29,0.0,1.0,19.74,2.5,0.0,0.75
2,2025-08-06 22:57:04,2025-08-06 23:15:04,1,5.03,1,N,113,66,1,25.4,1.0,0.5,6.23,0.0,1.0,37.38,2.5,0.0,0.75
2,2025-08-06 22:58:03,2025-08-06 23:17:54,1,8.34,1,N,231,263,1,33.8,1.0,0.5,3.96,0.0,1.0,43.51,2.5,0.0,0.75
1,2025-08-06 23:04:13,2025-08-06 23:13:05,1,1.7,1,N,234,50,1,10.0,4.25,0.5,3.15,0.0,1.0,18.9,2.5,0.0,0.75
2,2025-08-06 23:35:00,2025-08-06 23:46:28,1,3.29,1,N,79,237,1,15.6,1.0,0.5,4.27,0.0,1.0,25.62,2.5,0.0,0.75
2,2025-08-06 23:46:52,2025-08-06 23:50:27,1,0.73,1,N,234,107,1,5.8,1.0,0.5,2.2,0.0,1.0,13.75,2.5,0.0,0.75
2,2025-08-06 23:57:59,2025-08-07 00:01:00,1,0.87,1,N,137,79,1,5.8,1.0,0.5,0.0,0.0,1.0,11.55,2.5,0.0,0.75
2,2025-08-07 00:51:09,2025-08-07 00:55:15,1,1.16,1,N,231,125,1,7.2,1.0,0.5,0.0,0.0,1.0,12.95,2.5,0.0,0.75
2,2025-08-07 00:54:10,2025-08-07 01:06:23,1,1.55,1,N,249,79,2,12.8,1.0,0.5,0.0,0.0,1.0,18.55,2.5,0.0,0.75
2,2025-08-07 01:15:29,2025-08-07 01:29:42,1,6.42,1,N,132,76,1,26.1,1.0,0.5,0.0,0.0,1.0,30.35,0.0,1.75,0.0
2,2025-08-07 04:33:43,2025-08-07 04:37:29,2,0.61,1,N,48,186,2,5.8,1.0,0.5,0.0,0.0,1.0,11.55,2.5,0.0,0.75
2,2025-08-07 06:08:47,2025-08-07 06:12:46,1,0.76,1,N,186,230,1,6.5,0.0,0.5,1.35,0.0,1.0,12.6,2.5,0.0,0.75
2,2025-08-07 07:02:27,2025-08-07 07:08:31,1,0.92,1,N,229,237,1,7.9,0.0,0.5,2.35,0.0,1.0,15.0,2.5,0.0,0.75
1,2025-08-07 07:04:57,2025-08-07 07:14:03,1,2.5,1,N,229,75,1,12.8,3.25,0.5,3.0,0.0,1.0,20.55,2.5,0.0,0.75
2,2025-08-07 07:14:08,2025-08-07 07:31:28,1,8.52,1,N,263,138,1,34.5,5.0,0.5,10.09,6.94,1.0,60.53,2.5,0.0,0.0
2,2025-08-07 07:17:37,2025-08-07 07:23:29,1,1.64,1,N,237,75,1,9.3,0.0,0.5,1.33,0.0,1.0,14.63,2.5,0.0,0.0
1,2025-08-07 07:40:28,2025-08-07 08:10:23,1,8.0,99,N,201,210,1,33.5,0.0,0.5,0.0,0.0,0.0,34.0,0.0,0.0,0.0
2,2025-08-07 07:50:50,2025-08-07 08:01:57,4,1.06,1,N,233,100,1,10.7,0.0,0.5,1.55,0.0,1.0,17.0,2.5,0.0,0.75
1,2025-08-07 07:52:33,2025-08-07 07:57:08,1,1.0,1,N,90,170,1,7.2,3.25,0.5,1.0,0.0,1.0,12.95,2.5,0.0,0.75
2,2025-08-07 08:03:50,2025-08-07 08:13:55,1,1.32,1,N,170,230,1,10.7,0.0,0.5,3.09,0.0,1.0,18.54,2.5,0.0,0.75
2,2025-08-07 08:07:14,2025-08-07 08:15:13,1,1.11,1,N,140,236,1,9.3,0.0,0.5,3.33,0.0,1.0,16.63,2.5,0.0,0.0
2,2025-08-07 08:25:33,2025-08-07 09:05:44,1,8.91,1,N,138,162,1,44.3,5.0,0.5,12.2,6.94,1.0,74.94,2.5,1.75,0.75
2,2025-08-07 08:29:35,2025-08-07 08:40:48,1,1.61,1,N,143,230,1,12.1,0.0,0.5,1.5,0.0,1.0,18.35,2.5,0.0,0.75
1,2025-08-07 08:43:34,2025-08-07 09:04:18,1,3.5,1,N,151,161,1,21.2,3.25,0.5,4.25,0.0,1.0,30.2,2.5,0.0,0.75
2,2025-08-07 08:47:43,2025-08-07 09:05:14,1,2.68,1,N,234,13,1,19.1,0.0,0.5,4.77,0.0,1.0,28.62,2.5,0.0,0.75
2,2025-08-07 09:01:06,2025-08-07 09:32:43,1,5.73,1,N,236,158,1,32.4,0.0,0.5,2.0,0.0,1.0,39.15,2.5,0.0,0.75
1,2025-08-07 09:05:17,2025-08-07 09:09:31,1,0.3,1,N,48,230,1,5.8,3.25,0.5,0.0,0.0,1.0,10.55,2.5,0.0,0.75
2,2025-08-07 09:06:49,2025-08-07 09:26:33,1,1.42,1,N,163,233,2,17.0,0.0,0.5,0.0,0.0,1.0,21.75,2.5,0.0,0.75
2,2025-08-07 09:09:02,2025-08-07 09:25:54,1,2.74,1,N,262,142,1,17.7,0.0,0.5,4.34,0.0,1.0,26.04,2.5,0.0,0.0
1,2025-08-07 09:11:55,2025-08-07 09:18:13,1,0.8,1,N,236,263,2,7.9,2.5,0.5,0.0,0.0,1.0,11.9,2.5,0.0,0.0
1,2025-08-07 09:16:30,2025-08-07 09:25:08,1,1.2,1,N,140,236,1,9.3,2.5,0.5,1.0,0.0,1.0,14.3,2.5,0.0,0.0
2,2025-08-07 09:20:25,2025-08-07 09:31:19,1,1.94,1,N,238,142,1,13.5,0.0,0.5,3.65,0.0,1.0,21.9,2.5,0.0,0.75
2,2025-08-07 09:32:28,2025-08-07 10:07:09,1,3.8,1,N,142,137,1,31.0,0.0,0.5,3.58,0.0,1.0,39.33,2.5,0.0,0.75
1,2025-08-07 09:42:28,2025-08-07 09:51:44,1,1.6,1,N,236,163,1,10.7,3.25,0.5,2.32,0.0,1.0,17.77,2.5,0.0,0.75
2,2025-08-07 09:45:41,2025-08-07 10:00:44,1,2.53,1,N,79,100,1,15.6,0.0,0.5,4.07,0.0,1.0,24.42,2.5,0.0,0.75
1,2025-08-07 10:00:23,2025-08-07 10:07:01,2,0.7,1,N,237,163,1,7.9,3.25,0.5,2.5,0.0,1.0,15.15,2.5,0.0,0.75
2,2025-08-07 10:06:39,2025-08-07 10:22:27,1,1.34,1,N,107,230,1,14.2,0.0,0.5,1.0,0.0,1.0,19.95,2.5,0.0,0.75
2,2025-08-07 10:17:49,2025-08-07 10:46:03,1,1.73,1,N,246,48,1,23.3,0.0,0.5,5.61,0.0,1.0,33.66,2.5,0.0,0.75
2,2025-08-07 10:29:45,2025-08-07 10:42:10,1,1.99,1,N,43,43,1,13.5,0.0,0.5,3.0,0.0,1.0,20.5,2.5,0.0,0.0
2,2025-08-07 10:41:09,2025-08-07 10:51:36,1,1.36,1,N,43,142,1,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0,0.0
1,2025-08-07 10:49:05,2025-08-07 10:53:05,1,0.7,1,N,170,137,1,5.8,3.25,0.5,2.65,0.0,1.0,13.2,2.5,0.0,0.75
2,2025-08-07 11:02:37,2025-08-07 11:28:41,1,2.3,1,N,68,161,1,22.6,0.0,0.5,5.47,0.0,1.0,32.82,2.5,0.0,0.75
2,2025-08-07 11:03:24,2025-08-07 11:10:44,1,1.11,1,N,236,237,1,9.3,0.0,0.5,3.99,0.0,1.0,17.29,2.5,0.0,0.0
2,2025-08-07 11:14:27,2025-08-07 11:16:55,1,0.5,1,N,151,238,1,5.1,0.0,0.5,1.32,0.0,1.0,7.92,0.0,0.0,0.0
2,2025-08-07 11:19:46,2025-08-07 11:25:20,1,1.14,1,N,236,141,1,7.9,0.0,0.5,3.57,0.0,1.0,15.47,2.5,0.0,0.0
1,2025-08-07 11:23:41,2025-08-07 11:50:12,1,3.6,1,N,163,151,1,23.3,3.25,0.5,2.0,0.0,1.0,30.05,2.5,0.0,0.75
2,2025-08-07 11:33:38,2025-08-07 11:45:34,1,1.58,1,N,237,164,1,12.8,0.0,0.5,3.51,0.0,1.0,21.06,2.5,0.0,0.75
2,2025-08-07 11:36:52,2025-08-07 11:54:28,1,1.6,1,N,140,262,1,15.6,0.0,0.5,4.07,0.0,1.0,24.42,2.5,0.0,0.75
1,2025-08-07 11:42:21,2025-08-07 12:22:58,1,11.8,1,N,138,230,2,52.0,10.0,0.5,0.0,6.94,1.0,70.44,2.5,1.75,0.75
2,2025-08-07 11:51:11,2025-08-07 11:54:51,2,0.31,1,N,162,237,1,5.1,0.0,0.5,0.98,0.0,1.0,10.83,2.5,0.0,0.75
1,2025-08-07 12:07:05,2025-08-07 12:29:49,1,3.3,1,N,186,148,1,22.6,3.25,0.5,5.45,0.0,1.0,32.8,2.5,0.0,0.75
2,2025-08-07 12:14:06,2025-08-07 12:35:06,1,2.98,1,N,231,170,2,19.8,0.0,0.5,0.0,0.0,1.0,24.55,2.5,0.0,0.75
1,2025-08-07 12:22:48,2025-08-07 12:48:52,1,10.1,99,N,26,39,1,27.5,0.0,0.5,0.0,0.0,0.0,28.0,0.0,0.0,0.0
2,2025-08-07 12:38:37,2025-08-07 12:51:48,1,1.66,1,N,140,229,1,13.5,0.0,0.5,1.0,0.0,1.0,19.25,2.5,0.0,0.75
2,2025-08-07 12:41:24,2025-08-07 13:08:59,2,3.66,1,N,113,140,1,24.7,0.0,0.5,5.0,0.0,1.0,34.45,2.5,0.0,0.75
2,2025-08-07 12:41:55,2025-08-07 13:00:55,3,2.81,1,N,249,12,1,18.4,0.0,0.5,0.0,0.0,1.0,23.15,2.5,0.0,0.75
1,2025-08-07 12:47:58,2025-08-07 12:57:24,1,1.2,1,N,236,237,1,9.3,2.5,0.5,2.65,0.0,1.0,15.95,2.5,0.0,0.0
2,2025-08-07 13:05:16,2025-08-07 13:20:26,1,1.59,1,N,237,163,1,14.2,0.0,0.5,3.79,0.0,1.0,22.74,2.5,0.0,0.75
2,2025-08-07 13:06:21,2025-08-07 13:18:43,2,1.58,1,N,161,170,1,12.1,0.0,0.5,5.06,0.0,1.0,21.91,2.5,0.0,0.75
2,2025-08-07 13:07:34,2025-08-07 13:17:27,1,1.19,1,N,163,143,2,10.7,0.0,0.5,0.0,0.0,1.0,15.45,2.5,0.0,0.75
2,2025-08-07 13:09:42,2025-08-07 13:21:31,1,0.49,1,N,246,48,1,11.4,0.0,0.5,3.23,0.0,1.0,19.38,2.5,0.0,0.75
2,2025-08-07 13:11:16,2025-08-07 13:24:21,1,1.9,1,N,151,75,1,13.5,0.0,0.5,3.0,0.0,1.0,18.0,0.0,0.0,0.0
2,2025-08-07 13:15:34,2025-08-07 13:21:45,1,0.98,1,N,237,262,1,7.9,0.0,0.5,1.75,0.0,1.0,13.65,2.5,0.0,0.0
2,2025-08-07 13:17:19,2025-08-07 14:00:09,1,6.07,1,N,142,69,1,38.0,0.0,0.5,0.0,0.0,1.0,42.75,2.5,0.0,0.75
2,2025-08-07 13:22:34,2025-08-07 13:29:50,1,1.31,1,N,236,239,1,9.3,0.0,0.5,1.7,0.0,1.0,15.0,2.5,0.0,0.0
2,2025-08-07 13:28:20,2025-08-07 13:40:38,2,0.42,1,N,100,230,1,11.4,0.0,0.5,3.23,0.0,1.0,19.38,2.5,0.0,0.75
2,2025-08-07 13:29:54,2025-08-07 13:38:09,1,0.8,1,N,161,229,4,8.6,0.0,0.5,0.0,0.0,1.0,13.35,2.5,0.0,0.75
2,2025-08-07 13:34:39,2025-08-07 13:53:59,2,1.78,1,N,186,107,1,17.7,0.0,0.5,4.49,0.0,1.0,26.94,2.5,0.0,0.75
2,2025-08-07 13:37:19,2025-08-07 13:59:01,1,3.41,1,N,263,42,1,21.9,0.0,0.5,6.47,0.0,1.0,32.37,2.5,0.0,0.0
1,2025-08-07 13:45:29,2025-08-07 13:58:40,1,1.9,1,N,144,170,1,12.8,3.25,0.5,1.0,0.0,1.0,18.55,2.5,0.0,0.75
1,2025-08-07 13:51:09,2025-08-07 14:08:52,1,2.5,1,N,24,237,1,17.0,2.5,0.5,5.25,0.0,1.0,26.25,2.5,0.0,0.0
1,2025-08-07 13:53:08,2025-08-07 14:03:57,1,1.4,1,N,236,262,1,10.7,2.5,0.5,1.0,0.0,1.0,15.7,2.5,0.0,0.0
2,2025-08-07 14:06:56,2025-08-07 14:16:26,1,1.41,1,N,211,107,2,10.7,0.0,0.5,0.0,0.0,1.0,15.45,2.5,0.0,0.75
2,2025-08-07 14:07:58,2025-08-07 14:37:47,1,5.36,1,N,230,12,1,31.0,0.0,0.5,7.15,0.0,1.0,42.9,2.5,0.0,0.75
2,2025-08-07 14:10:42,2025-08-07 14:22:57,2,0.92,1,N,163,230,1,11.4,0.0,0.5,1.0,0.0,1.0,17.15,2.5,0.0,0.75
2,2025-08-07 14:12:55,2025-08-07 14:34:58,1,3.57,1,N,239,74,1,21.9,0.0,0.5,6.47,0.0,1.0,32.37,2.5,0.0,0.0
2,2025-08-07 14:19:20,2025-08-07 14:21:22,1,0.31,1,N,107,164,1,4.4,0.0,0.5,1.0,0.0,1.0,10.15,2.5,0.0,0.75
1,2025-08-07 14:19:23,2025-08-07 14:53:23,1,3.8,99,N,236,42,1,24.5,0.0,0.5,0.0,0.0,0.0,25.0,0.0,0.0,0.0
2,2025-08-07 14:23:20,2025-08-07 14:35:45,1,2.65,1,N,48,236,1,14.9,0.0,0.5,2.88,0.0,1.0,22.53,2.5,0.0,0.75
2,2025-08-07 14:30:23,2025-08-07 14:37:35,1,0.53,1,N,237,237,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0,0.0
2,2025-08-07 14:54:22,2025-08-07 15:21:32,1,5.56,1,N,261,234,1,30.3,0.0,0.5,1.0,0.0,1.0,36.05,2.5,0.0,0.75
2,2025-08-07 14:57:55,2025-08-07 15:04:01,1,1.06,1,N,249,186,1,7.9,0.0,0.5,3.16,0.0,1.0,15.81,2.5,0.0,0.75
2,2025-08-07 15:00:14,2025-08-07 15:09:04,1,1.36,1,N,90,224,1,10.0,0.0,0.5,2.95,0.0,1.0,17.7,2.5,0.0,0.75
2,2025-08-07 15:00:17,2025-08-07 15:24:40,1,2.73,1,N,137,236,1,21.9,0.0,0.5,5.33,0.0,1.0,31.98,2.5,0.0,0.75
1,2025-08-07 15:03:29,2025-08-07 16:26:05,1,16.6,2,N,239,132,1,70.0,3.25,0.5,10.0,0.0,1.0,84.75,2.5,0.0,0.75
2,2025-08-07 15:08:04,2025-08-07 16:28:46,3,17.54,2,N,132,230,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75
2,2025-08-07 15:10:28,2025-08-07 15:19:48,1,1.05,1,N,113,211,1,9.3,0.0,0.5,1.4,0.0,1.0,15.45,2.5,0.0,0.75
2,2025-08-07 15:12:56,2025-08-07 15:41:57,1,3.81,1,N,239,164,1,26.8,0.0,0.5,0.0,0.0,1.0,31.55,2.5,0.0,0.75
2,2025-08-07 15:22:44,2025-08-07 15:27:09,1,0.59,1,N,90,68,1,6.5,0.0,0.5,2.25,0.0,1.0,13.5,2.5,0.0,0.75
1,2025-08-07 15:24:07,2025-08-07 15:40:47,2,2.5,1,N,107,237,1,17.0,3.25,0.5,4.35,0.0,1.0,26.1,2.5,0.0,0.75
2,2025-08-07 15:26:57,2025-08-07 16:37:18,1,16.7,2,N,148,132,1,70.0,0.0,0.5,10.0,0.0,1.0,84.75,2.5,0.0,0.75
2,2025-08-07 15:33:00,2025-08-07 16:02:41,2,2.84,1,N,140,100,1,25.4,0.0,0.5,6.03,0.0,1.0,36.18,2.5,0.0,0.75
2,2025-08-07 15:42:16,2025-08-07 15:55:04,3,1.76,1,N,114,68,1,13.5,0.0,0.5,3.5,0.0,1.0,21.75,2.5,0.0,0.75
2,2025-08-07 15:49:41,2025-08-07 16:11:33,1,1.5,1,N,161,68,1,19.1,0.0,0.5,4.77,0.0,1.0,28.62,2.5,0.0,0.75
2,2025-08-07 15:59:37,2025-08-07 16:06:07,3,0.46,1,N,107,164,1,7.2,0.0,0.5,2.99,0.0,1.0,14.94,2.5,0.0,0.75
1,2025-08-07 16:00:12,2025-08-07 17:01:51,1,8.8,99,N,81,42,1,35.5,0.0,0.5,0.0,0.0,0.0,36.0,0.0,0.0,0.0
2,2025-08-07 16:05:01,2025-08-07 16:32:12,1,4.36,1,N,163,179,1,26.8,2.5,0.5,0.0,0.0,1.0,34.05,2.5,0.0,0.75
1,2025-08-07 16:06:24,2025-08-07 16:18:55,1,2.6,3,N,142,166,3,34.2,2.5,0.0,0.0,0.0,1.0,37.7,0.0,0.0,0.0
2,2025-08-07 16:10:45,2025-08-07 16:27:40,2,1.28,1,N,140,161,2,14.9,2.5,0.5,0.0,0.0,1.0,22.15,2.5,0.0,0.75
2,2025-08-07 16:23:03,2025-08-07 16:49:21,1,3.52,1,N,161,151,1,24.7,2.5,0.5,3.0,0.0,1.0,34.95,2.5,0.0,0.75
2,2025-08-07 16:28:33,2025-08-07 17:12:07,3,12.37,1,N,138,186,1,55.5,7.5,0.5,10.0,6.94,1.0,86.44,2.5,1.75,0.75
2,2025-08-07 16:31:04,2025-08-07 16:44:13,1,2.14,1,N,237,75,4,12.8,2.5,0.5,0.0,0.0,1.0,19.3,2.5,0.0,0.0
2,2025-08-07 16:40:52,2025-08-07 17:12:38,1,7.37,1,N,237,13,1,36.6,2.5,0.5,8.77,0.0,1.0,52.62,2.5,0.0,0.75
2,2025-08-07 16:53:21,2025-08-07 17:21:38,1,1.78,1,N,142,68,1,24.0,2.5,0.5,6.25,0.0,1.0,37.5,2.5,0.0,0.75
2,2025-08-07 16:55:52,2025-08-07 17:03:09,2,0.48,1,N,186,164,1,7.9,2.5,0.5,3.03,0.0,1.0,18.18,2.5,0.0,0.75
1,2025-08-07 17:01:24,2025-08-07 17:27:20,1,2.1,1,N,141,164,1,21.2,5.75,0.5,5.7,0.0,1.0,34.15,2.5,0.0,0.75
1,2025-08-07 17:07:25,2025-08-07 17:17:21,1,0.8,1,N,90,68,1,8.6,5.75,0.5,3.15,0.0,1.0,19.0,2.5,0.0,0.75
1,2025-08-07 17:16:33,2025-08-07 17:26:57,1,1.1,1,N,229,137,1,10.7,5.75,0.5,1.0,0.0,1.0,18.95,2.5,0.0,0.75
2,2025-08-07 17:21:20,2025-08-07 17:46:02,1,3.8,1,N,140,166,1,23.3,2.5,0.5,5.96,0.0,1.0,35.76,2.5,0.0,0.0
2,2025-08-07 17:23:36,2025-08-07 17:30:27,1,1.6,1,N,13,87,1,10.0,2.5,0.5,3.45,0.0,1.0,20.7,2.5,0.0,0.75
1,2025-08-07 17:26:35,2025-08-07 19:07:21,1,19.3,99,N,191,174,1,47.5,0.0,0.5,0.0,6.94,0.0,54.94,0.0,0.0,0.0
2,2025-08-07 17:28:08,2025-08-07 17:44:45,1,4.86,1,N,107,87,1,23.3,2.5,0.5,6.11,0.0,1.0,36.66,2.5,0.0,0.75
1,2025-08-07 17:29:48,2025-08-07 17:57:35,1,3.8,1,N,237,4,1,24.0,5.75,0.5,7.8,0.0,1.0,39.05,2.5,0.0,0.75
2,2025-08-07 17:40:20,2025-08-07 17:50:28,1,1.22,1,N,237,161,1,10.7,2.5,0.5,3.59,0.0,1.0,21.54,2.5,0.0,0.75
2,2025-08-07 17:43:05,2025-08-07 18:11:48,1,5.31,1,N,234,49,1,30.3,2.5,0.5,7.51,0.0,1.0,45.06,2.5,0.0,0.75
2,2025-08-07 17:48:17,2025-08-07 17:48:38,1,0.05,1,N,79,79,4,3.0,2.5,0.5,0.0,0.0,1.0,10.25,2.5,0.0,0.75
1,2025-08-07 18:08:32,2025-08-07 18:17:06,1,0.7,1,N,90,68,1,8.6,5.75,0.5,3.15,0.0,1.0,19.0,2.5,0.0,0.75
2,2025-08-07 18:13:57,2025-08-07 18:28:47,1,1.35,1,N,161,143,1,13.5,2.5,0.5,4.15,0.0,1.0,24.9,2.5,0.0,0.75
2,2025-08-07 18:14:57,2025-08-07 18:26:49,1,1.0,1,N,234,186,1,11.4,2.5,0.5,2.8,0.0,1.0,21.45,2.5,0.0,0.75
2,2025-08-07 18:15:20,2025-08-07 18:29:23,1,2.06,1,N,237,239,1,14.9,2.5,0.5,1.5,0.0,1.0,22.9,2.5,0.0,0.0
1,2025-08-07 18:17:39,2025-08-07 18:38:45,1,1.6,1,N,162,68,1,17.7,5.75,0.5,6.25,0.0,1.0,31.2,2.5,0.0,0.75
2,2025-08-07 18:19:26,2025-08-07 18:31:46,1,0.74,1,N,161,233,1,11.4,2.5,0.5,3.73,0.0,1.0,22.38,2.5,0.0,0.75
2,2025-08-07 18:20:32,2025-08-07 18:50:32,2,3.34,1,N,231,163,1,26.8,2.5,0.5,6.81,0.0,1.0,40.86,2.5,0.0,0.75
2,2025-08-07 18:22:25,2025-08-07 18:46:12,1,5.23,1,N,164,226,2,27.5,2.5,0.5,0.0,6.94,1.0,41.69,2.5,0.0,0.75
2,2025-08-07 18:25:54,2025-08-07 18:42:47,1,1.45,1,N,163,164,2,14.9,2.5,0.5,0.0,0.0,1.0,22.15,2.5,0.0,0.75
2,2025-08-07 18:43:36,2025-08-07 18:56:35,1,1.62,1,N,234,211,1,13.5,2.5,0.5,4.15,0.0,1.0,24.9,2.5,0.0,0.75
2,2025-08-07 18:43:55,2025-08-07 18:51:06,1,1.11,1,N,144,232,1,8.6,2.5,0.5,0.0,0.0,1.0,15.85,2.5,0.0,0.75
2,2025-08-07 18:46:06,2025-08-07 19:04:09,1,2.74,1,N,116,238,1,18.4,0.0,0.5,4.48,0.0,1.0,26.88,2.5,0.0,0.0
2,2025-08-07 18:46:15,2025-08-07 18:50:35,1,0.52,1,N,164,170,1,5.8,2.5,0.5,1.3,0.0,1.0,14.35,2.5,0.0,0.75
2,2025-08-07 18:50:48,2025-08-07 19:00:10,1,1.75,1,N,141,236,1,10.7,2.5,0.5,3.44,0.0,1.0,20.64,2.5,0.0,0.0
1,2025-08-07 18:53:38,2025-08-07 19:28:57,1,4.6,1,N,236,114,1,30.3,5.75,0.5,9.4,0.0,1.0,46.95,2.5,0.0,0.75
2,2025-08-07 18:56:36,2025-08-07 19:08:55,1,1.19,1,N,162,164,1,12.1,2.5,0.5,3.87,0.0,1.0,23.22,2.5,0.0,0.75
2,2025-08-07 18:57:03,2025-08-07 19:48:21,1,17.68,2,N,132,79,1,70.0,5.0,0.5,17.34,6.94,1.0,105.78,2.5,1.75,0.75
2,2025-08-07 19:08:43,2025-08-07 19:27:59,1,2.17,1,N,161,79,1,17.7,2.5,0.5,0.0,0.0,1.0,24.95,2.5,0.0,0.75
2,2025-08-07 19:21:28,2025-08-07 19:37:47,1,1.92,1,N,137,114,1,15.6,2.5,0.5,4.57,0.0,1.0,27.42,2.5,0.0,0.75
2,2025-08-07 19:28:48,2025-08-07 19:34:06,1,1.3,1,N,239,238,1,7.9,2.5,0.5,2.88,0.0,1.0,17.28,2.5,0.0,0.0
2,2025-08-07 19:28:56,2025-08-07 19:36:48,1,0.76,1,N,231,88,1,8.6,2.5,0.5,3.17,0.0,1.0,19.02,2.5,0.0,0.75
2,2025-08-07 19:43:52,2025-08-07 20:13:38,2,5.18,1,N,107,238,1,28.9,2.5,0.5,7.23,0.0,1.0,43.38,2.5,0.0,0.75
2,2025-08-07 19:49:05,2025-08-07 19:55:15,1,1.38,1,N,186,249,1,8.6,2.5,0.5,3.17,0.0,1.0,19.02,2.5,0.0,0.75
1,2025-08-07 19:53:35,2025-08-07 20:14:36,1,4.4,1,N,43,186,1,21.9,5.75,0.5,7.25,0.0,1.0,36.4,2.5,0.0,0.75
2,2025-08-07 19:59:36,2025-08-07 20:23:51,1,4.64,1,N,211,145,1,26.1,2.5,0.5,6.04,6.94,1.0,46.33,2.5,0.0,0.75
2,2025-08-07 20:01:16,2025-08-07 20:18:02,2,2.75,1,N,255,97,1,16.3,1.0,0.5,3.76,0.0,1.0,22.56,0.0,0.0,0.0
2,2025-08-07 20:07:11,2025-08-07 20:11:32,1,0.45,1,N,48,230,1,5.8,1.0,0.5,0.0,0.0,1.0,11.55,2.5,0.0,0.75
2,2025-08-07 20:19:21,2025-08-07 20:23:41,2,0.55,1,N,163,50,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75
2,2025-08-07 20:19:28,2025-08-07 20:28:45,1,1.57,1,N,142,186,1,10.7,1.0,0.5,2.5,0.0,1.0,18.95,2.5,0.0,0.75
2,2025-08-07 20:22:30,2025-08-07 20:41:16,2,5.3,1,N,236,79,1,24.7,1.0,0.5,3.0,0.0,1.0,33.45,2.5,0.0,0.75
2,2025-08-07 20:26:30,2025-08-07 20:44:10,1,4.27,1,N,246,24,1,22.6,1.0,0.5,5.67,0.0,1.0,34.02,2.5,0.0,0.75
2,2025-08-07 20:36:56,2025-08-07 20:47:14,1,1.32,1,N,230,170,1,10.7,1.0,0.5,3.0,0.0,1.0,19.45,2.5,0.0,0.75
2,2025-08-07 20:37:25,2025-08-07 20:52:06,1,2.08,1,N,162,90,1,14.9,1.0,0.5,4.13,0.0,1.0,24.78,2.5,0.0,0.75
1,2025-08-07 20:37:33,2025-08-07 20:44:35,1,1.3,1,N,141,229,1,7.9,4.25,0.5,2.75,0.0,1.0,16.4,2.5,0.0,0.75
2,2025-08-07 20:41:38,2025-08-07 20:49:44,3,0.97,1,N,68,186,1,9.3,1.0,0.5,3.76,0.0,1.0,18.81,2.5,0.0,0.75
2,2025-08-07 20:56:37,2025-08-07 21:03:21,4,1.03,1,N,261,231,2,8.6,1.0,0.5,0.0,0.0,1.0,14.35,2.5,0.0,0.75
2,2025-08-07 20:57:46,2025-08-07 21:15:33,2,2.16,1,N,107,230,2,17.0,1.0,0.5,0.0,0.0,1.0,22.75,2.5,0.0,0.75
2,2025-08-07 21:02:23,2025-08-07 21:05:56,1,1.22,1,N,142,238,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,0.0
